filename,width,height,class,xmin,ymin,xmax,ymax
1565609236371821935.jpg,640,480,robot,268,50,640,480
7681.jpg,640,480,robot,448,39,640,445
1565608757444067750.jpg,640,480,robot,101,5,225,389
1565609102132245243.jpg,640,480,robot,302,0,395,356
9365.jpg,640,480,robot,407,6,583,324
1565609096419682241.jpg,640,480,robot,303,0,394,364
sequences_euro_ball_robot_1_b_00243.png,800,600,robot,489,164,563,296
test_nagoya_game_d_00266.png,800,600,robot,405,167,447,263
1565608760610701367.jpg,640,480,robot,11,2,144,386
frame0193.png,640,360,robot,492,75,533,153
1565608659677214558.jpg,640,480,robot,224,0,325,387
frame0721.png,640,360,robot,41,65,71,114
1565608464243863016.jpg,640,480,robot,169,30,334,397
1565608689976879406.jpg,640,480,robot,510,30,627,402
1565608601075896391.jpg,640,480,robot,64,32,220,357
1565608673444285421.jpg,640,480,robot,0,16,52,388
test_nagoya_game_a_00412.png,800,600,robot,546,123,597,258
7668.jpg,640,480,robot,449,30,640,450
1565609198207815008.jpg,640,480,robot,84,170,182,417
test_nagoya_game_b_00346.png,800,600,robot,477,138,525,236
1749.jpg,640,480,robot,581,73,640,286
2112.jpg,640,480,robot,283,66,451,406
test_nagoya_game_a_00035.png,800,600,robot,240,0,321,117
1405.jpg,640,480,robot,347,83,421,259
sequences_euro_ball_robot_1_b_00259.png,800,600,robot,166,222,228,357
1565608494239820951.jpg,640,480,robot,480,28,628,396
3968.jpg,640,480,robot,531,58,637,403
5043.jpg,640,480,robot,413,88,621,467
0247.jpg,640,480,robot,266,83,452,460
7265.jpg,640,480,robot,388,87,521,407
test_nagoya_game_d_00417.png,800,600,robot,141,0,167,40
1565609188043280389.jpg,640,480,robot,356,38,468,229
8908.jpg,640,480,robot,450,5,602,351
1565609115880055058.jpg,640,480,robot,307,0,391,377
test_nagoya_game_a_00396.png,800,600,robot,649,164,681,213
1565608473240073779.jpg,640,480,robot,4,11,75,453
1565608374743798463.jpg,640,480,robot,4,0,106,464
9364.jpg,640,480,robot,407,6,583,324
1565608555108894293.jpg,640,480,robot,4,0,80,424
1565609278968095237.jpg,640,480,robot,210,57,314,302
1565609107755903333.jpg,640,480,robot,307,0,397,360
1565608663477658580.jpg,640,480,robot,133,8,247,371
1565609267747889599.jpg,640,480,robot,225,84,327,268
8997.jpg,640,480,robot,520,13,632,406
7166.jpg,640,480,robot,380,91,502,410
6675.jpg,640,480,robot,395,65,556,443
test_nagoya_game_a_00353.png,800,600,robot,428,308,481,435
1845.jpg,640,480,robot,316,49,483,387
4573.jpg,640,480,robot,176,60,343,427
1565608339643274027.jpg,640,480,robot,239,41,372,429
0554.jpg,640,480,robot,58,40,374,451
7225.jpg,640,480,robot,331,74,528,407
4379.jpg,640,480,robot,168,31,394,443
frame0330.png,640,360,robot,454,63,509,176
2322.jpg,640,480,robot,451,51,570,323
5869.jpg,640,480,robot,221,89,410,467
test_nagoya_game_a_00591.png,800,600,robot,302,156,353,292
1565608375207868773.jpg,640,480,robot,1,29,133,393
test_nagoya_game_d_00057.png,800,600,robot,4,186,43,284
1565609129255906820.jpg,640,480,robot,150,13,238,224
1565609168340079962.jpg,640,480,robot,543,80,615,271
1565609279932056269.jpg,640,480,robot,150,95,258,359
test_nagoya_game_c_00324.png,800,600,robot,276,0,317,55
3843.jpg,640,480,robot,290,74,488,466
1933.jpg,640,480,robot,233,90,431,478
2005.jpg,640,480,robot,307,52,464,438
1565609301767827637.jpg,640,480,robot,7,78,111,393
1792.jpg,640,480,robot,304,101,403,338
test_nagoya_game_a_00432.png,800,600,robot,308,42,365,169
1565608691510991501.jpg,640,480,robot,557,15,639,395
6341.jpg,640,480,robot,446,82,559,371
1565608601543816438.jpg,640,480,robot,36,46,188,374
3208.jpg,640,480,robot,230,66,403,429
1948.jpg,640,480,robot,251,79,445,468
1565608340543309186.jpg,640,480,robot,240,39,372,431
1565608687510751671.jpg,640,480,robot,433,12,543,381
8999.jpg,640,480,robot,521,42,636,417
1565609190907277140.jpg,640,480,robot,530,88,629,301
1565609184139767987.jpg,640,480,robot,251,13,334,222
1565608668044286055.jpg,640,480,robot,4,19,111,361
6679.jpg,640,480,robot,388,61,552,433
2956.jpg,640,480,robot,232,28,367,402
1565609149676068597.jpg,640,480,robot,203,79,306,261
4374.jpg,640,480,robot,168,23,393,449
2366.jpg,640,480,robot,539,41,634,316
1565609247955837294.jpg,640,480,robot,332,9,528,228
frame0763.png,640,360,robot,395,73,445,176
1565608757177489487.jpg,640,480,robot,108,2,248,384
1565609279132189230.jpg,640,480,robot,185,62,295,283
4752.jpg,640,480,robot,338,91,523,457
1565608622810992273.jpg,640,480,robot,405,28,519,402
0400.jpg,640,480,robot,118,84,316,458
5385.jpg,640,480,robot,327,58,492,414
0345.jpg,640,480,robot,422,40,544,287
0604.jpg,640,480,robot,529,8,632,271
sequences_euro_ball_robot_1_b_00223.png,800,600,robot,511,81,591,219
1565609101839689418.jpg,640,480,robot,302,0,396,355
1565608599107880042.jpg,640,480,robot,133,45,274,360
1565609161639842314.jpg,640,480,robot,347,110,432,301
1565609261539986733.jpg,640,480,robot,266,44,368,242
1565609283532029218.jpg,640,480,robot,210,43,294,352
1565608364475673414.jpg,640,480,robot,4,0,108,454
1532.jpg,640,480,robot,140,131,390,476
1565609120879963712.jpg,640,480,robot,302,0,394,327
6418.jpg,640,480,robot,561,76,639,394
7674.jpg,640,480,robot,451,96,638,475
0692.jpg,640,480,robot,220,59,444,425
1565609145608113885.jpg,640,480,robot,34,237,129,455
1565608557875930039.jpg,640,480,robot,78,18,234,359
1565608563675914213.jpg,640,480,robot,455,22,569,413
test_nagoya_game_a_00652.png,800,600,robot,378,108,437,238
5190.jpg,640,480,robot,386,54,605,383
test_nagoya_game_b_00050.png,800,600,robot,328,112,392,258
2778.jpg,640,480,robot,179,77,382,470
2621.jpg,640,480,robot,294,193,402,480
1565609232995917345.jpg,640,480,robot,255,0,598,415
0676.jpg,640,480,robot,134,2,274,238
test_nagoya_game_b_00228.png,800,600,robot,0,32,70,188
test_nagoya_game_d_00078.png,800,600,robot,84,266,123,362
test_nagoya_game_d_00257.png,800,600,robot,435,125,477,221
1565609288235469634.jpg,640,480,robot,186,40,275,336
5739.jpg,640,480,robot,251,55,492,442
1565608761310580405.jpg,640,480,robot,2,1,113,385
6558.jpg,640,480,robot,473,94,630,461
6108.jpg,640,480,robot,361,116,469,430
frame0181.png,640,360,robot,197,99,226,154
frame0707.png,640,360,robot,0,61,21,127
7610.jpg,640,480,robot,443,18,635,464
1565609262911996819.jpg,640,480,robot,507,78,607,266
1565609140107818862.jpg,640,480,robot,455,190,551,393
3938.jpg,640,480,robot,406,75,550,380
8896.jpg,640,480,robot,450,4,602,353
1565608758111158787.jpg,640,480,robot,92,0,218,390
1565609237203689623.jpg,640,480,robot,165,128,591,480
1565609119171902812.jpg,640,480,robot,309,0,397,366
1565608620919442973.jpg,640,480,robot,326,21,448,389
test_nagoya_game_d_00072.png,800,600,robot,54,256,93,352
1565609227503857770.jpg,640,480,robot,103,0,427,430
1565608339408216759.jpg,640,480,robot,239,40,372,430
1565609167507696028.jpg,640,480,robot,531,98,615,303
1565608683011262576.jpg,640,480,robot,306,1,397,378
7844.jpg,640,480,robot,522,17,636,334
1565608493275924705.jpg,640,480,robot,425,57,576,410
test_nagoya_game_b_00036.png,800,600,robot,340,76,404,228
1565608357775989162.jpg,640,480,robot,29,47,185,412
1565609164075908375.jpg,640,480,robot,342,97,431,303
1565608688044002474.jpg,640,480,robot,478,12,590,405
1565608560840618953.jpg,640,480,robot,281,0,395,410
1565609205079965588.jpg,640,480,robot,382,93,492,341
1565609259371809173.jpg,640,480,robot,158,74,247,268
1565608542975957869.jpg,640,480,robot,39,21,202,375
5908.jpg,640,480,robot,193,85,388,470
1565609189909889989.jpg,640,480,robot,501,110,609,304
1565609115631836243.jpg,640,480,robot,307,0,400,371
5870.jpg,640,480,robot,231,86,424,471
1565609301968386021.jpg,640,480,robot,8,82,118,403
1565608487943952902.jpg,640,480,robot,216,29,381,433
test_nagoya_game_a_00399.png,800,600,robot,244,132,305,257
0972.jpg,640,480,robot,177,95,520,457
7651.jpg,640,480,robot,447,34,640,446
1182.jpg,640,480,robot,267,10,339,202
2139.jpg,640,480,robot,430,44,630,370
1184.jpg,640,480,robot,257,28,340,207
1462.jpg,640,480,robot,460,70,555,326
frame0140.png,640,360,robot,174,116,203,171
1565609271655913252.jpg,640,480,robot,352,57,411,229
1565608489508022820.jpg,640,480,robot,300,48,462,433
1565609186508008121.jpg,640,480,robot,110,67,201,272
8782.jpg,640,480,robot,396,4,533,343
3295.jpg,640,480,robot,285,73,389,392
test_nagoya_game_a_00039.png,800,600,robot,538,0,597,86
7901.jpg,640,480,robot,531,14,640,336
1565609109211562369.jpg,640,480,robot,294,0,402,357
1565609180808964657.jpg,640,480,robot,364,121,459,311
1565609179739953631.jpg,640,480,robot,366,125,457,309
test_nagoya_game_a_00624.png,800,600,robot,394,64,459,202
1565608381475785336.jpg,640,480,robot,458,76,616,415
1565608693344450673.jpg,640,480,robot,588,8,634,392
test_nagoya_game_a_00467.png,800,600,robot,644,2,683,100
1565608664877103089.jpg,640,480,robot,78,14,202,362
frame0506.png,640,360,robot,36,38,91,165
1565609248871879157.jpg,640,480,robot,328,0,524,304
frame0749.png,640,360,robot,277,64,312,128
1209.jpg,640,480,robot,70,0,223,290
1565609238288023046.jpg,640,480,robot,77,135,465,470
1565608762877648551.jpg,640,480,robot,2,10,56,388
1565609107711938689.jpg,640,480,robot,307,0,397,355
1565609251079296887.jpg,640,480,robot,179,56,382,480
frame0241.png,640,360,robot,472,68,508,148
8563.jpg,640,480,robot,298,25,463,399
test_nagoya_game_b_00303.png,800,600,robot,395,14,445,130
1565609293283937757.jpg,640,480,robot,241,82,332,384
5486.jpg,640,480,robot,369,71,523,414
sequences_euro_ball_robot_1_b_00227.png,800,600,robot,514,103,587,236
1565608340175992273.jpg,640,480,robot,240,39,372,430
1565608385343868089.jpg,640,480,robot,516,0,634,412
2928.jpg,640,480,robot,229,16,355,414
1565609110919910286.jpg,640,480,robot,307,0,403,368
1565609102211427866.jpg,640,480,robot,301,0,395,355
6499.jpg,640,480,robot,410,63,570,424
1565609145975779975.jpg,640,480,robot,38,214,142,432
3689.jpg,640,480,robot,227,73,386,406
1565608783377565351.jpg,640,480,robot,587,0,638,397
1565608487744064588.jpg,640,480,robot,195,18,373,406
3368.jpg,640,480,robot,272,67,384,366
1565609092844635131.jpg,640,480,robot,303,0,393,354
1565608753810662623.jpg,640,480,robot,222,32,356,356
4576.jpg,640,480,robot,163,55,353,435
test_nagoya_game_a_00595.png,800,600,robot,433,166,467,219
1565608367475783276.jpg,640,480,robot,4,0,53,464
1565608673544359661.jpg,640,480,robot,1,20,54,390
5196.jpg,640,480,robot,351,74,560,433
test_nagoya_game_d_00141.png,800,600,robot,408,294,449,386
5532.jpg,640,480,robot,466,62,637,410
1565609223871593945.jpg,640,480,robot,314,0,487,163
1565608386875857373.jpg,640,480,robot,568,0,635,432
1565609209275985128.jpg,640,480,robot,280,113,366,387
9101.jpg,640,480,robot,265,36,511,447
4281.jpg,640,480,robot,493,23,639,409
6935.jpg,640,480,robot,363,106,530,442
1565609201208095338.jpg,640,480,robot,331,56,424,288
5636.jpg,640,480,robot,362,76,638,423
0381.jpg,640,480,robot,255,67,418,439
8832.jpg,640,480,robot,450,0,598,357
1565608546576405073.jpg,640,480,robot,9,0,99,410
frame0048.png,640,360,robot,143,68,171,116
4654.jpg,640,480,robot,141,54,345,420
test_nagoya_game_b_00205.png,800,600,robot,0,100,52,258
test_nagoya_game_b_00260.png,800,600,robot,233,0,289,104
1565608759410715565.jpg,640,480,robot,47,1,171,389
5446.jpg,640,480,robot,311,71,470,429
1565608458312061816.jpg,640,480,robot,248,20,412,404
test_nagoya_game_a_00331.png,800,600,robot,451,282,479,331
1565608352011207919.jpg,640,480,robot,140,47,275,411
0510.jpg,640,480,robot,465,51,635,441
2161.jpg,640,480,robot,521,20,639,370
1565608467907843028.jpg,640,480,robot,75,28,248,403
test_nagoya_game_d_00403.png,800,600,robot,59,0,83,33
1565608687977537703.jpg,640,480,robot,469,20,583,395
1565608612144217158.jpg,640,480,robot,5,33,144,357
8438.jpg,640,480,robot,241,65,405,424
1565609177940587762.jpg,640,480,robot,275,130,344,300
8629.jpg,640,480,robot,278,59,440,433
3205.jpg,640,480,robot,221,70,392,419
test_nagoya_game_d_00109.png,800,600,robot,376,224,401,271
1565609214507955514.jpg,640,480,robot,336,69,464,397
1565609165508265660.jpg,640,480,robot,357,81,447,269
1565608380744440866.jpg,640,480,robot,371,42,525,424
sequences_euro_ball_robot_1_a_00078.png,800,600,robot,630,350,758,424
sequences_euro_ball_robot_1_a_00008.png,800,600,robot,223,189,307,298
5521.jpg,640,480,robot,450,67,613,400
0831.jpg,640,480,robot,339,0,513,344
3301.jpg,640,480,robot,285,75,386,390
test_nagoya_game_a_00376.png,800,600,robot,504,250,555,379
1127.jpg,640,480,robot,17,140,296,461
1747.jpg,640,480,robot,580,73,638,307
2319.jpg,640,480,robot,451,42,572,318
frame0169.png,640,360,robot,268,115,294,154
test_nagoya_game_a_00486.png,800,600,robot,554,2,597,100
1565609201007512825.jpg,640,480,robot,308,84,407,296
1565608683544240215.jpg,640,480,robot,332,0,423,373
1565608344912114131.jpg,640,480,robot,240,39,371,431
frame0530.png,640,360,robot,180,80,223,191
6997.jpg,640,480,robot,148,82,306,469
1565608360775923552.jpg,640,480,robot,11,51,142,410
test_nagoya_game_d_00268.png,800,600,robot,405,177,447,269
6527.jpg,640,480,robot,453,105,609,449
frame0273.png,640,360,robot,268,83,297,138
8575.jpg,640,480,robot,299,26,463,398
test_nagoya_game_a_00485.png,800,600,robot,667,0,693,13
1565608485608076716.jpg,640,480,robot,99,21,279,404
1175.jpg,640,480,robot,169,12,333,297
test_nagoya_game_a_00092.png,800,600,robot,584,142,643,286
1565608781611323538.jpg,640,480,robot,531,11,633,372
test_nagoya_game_a_00116.png,800,600,robot,238,108,321,289
1565608362975892417.jpg,640,480,robot,11,44,141,417
0213.jpg,640,480,robot,343,95,534,473
1565608467476043348.jpg,640,480,robot,93,19,260,400
2125.jpg,640,480,robot,301,49,462,381
1565609271947281003.jpg,640,480,robot,352,104,411,285
8322.jpg,640,480,robot,445,26,632,457
1565609300347301013.jpg,640,480,robot,160,10,250,319
1565608556439453321.jpg,640,480,robot,27,37,185,379
test_nagoya_game_d_00208.png,800,600,robot,375,56,400,113
1565608345776290400.jpg,640,480,robot,234,41,372,421
1565608374607869445.jpg,640,480,robot,0,0,93,450
0840.jpg,640,480,robot,403,0,608,349
sequences_euro_ball_robot_1_c_00043.png,800,600,robot,98,65,160,218
9021.jpg,640,480,robot,482,45,637,438
2440.jpg,640,480,robot,321,209,431,472
6139.jpg,640,480,robot,455,108,556,415
test_nagoya_game_a_00460.png,800,600,robot,650,0,695,108
1565608563575895179.jpg,640,480,robot,454,15,568,413
1565608540875982947.jpg,640,480,robot,101,26,248,371
1565609188139273538.jpg,640,480,robot,399,33,501,233
test_nagoya_game_a_00143.png,800,600,robot,448,156,507,295
1565608678579581168.jpg,640,480,robot,119,0,231,364
1565608657477360295.jpg,640,480,robot,287,0,394,381
8162.jpg,640,480,robot,332,8,469,355
test_nagoya_game_b_00181.png,800,600,robot,340,206,378,264
0824.jpg,640,480,robot,326,0,503,356
0326.jpg,640,480,robot,341,47,512,297
1103.jpg,640,480,robot,94,0,443,354
8510.jpg,640,480,robot,216,26,495,392
9540.jpg,640,480,robot,351,6,557,320
test_nagoya_game_d_00136.png,800,600,robot,159,236,184,293
test_nagoya_game_a_00507.png,800,600,robot,569,0,595,17
test_nagoya_game_b_00057.png,800,600,robot,497,148,567,282
0769.jpg,640,480,robot,283,67,496,480
7197.jpg,640,480,robot,380,88,500,407
1565608750577472844.jpg,640,480,robot,289,1,418,384
frame0284.png,640,360,robot,293,70,337,193
3416.jpg,640,480,robot,6,49,229,480
1565609262163406254.jpg,640,480,robot,385,71,485,258
1565608495343300188.jpg,640,480,robot,561,0,634,425
1565608491907755717.jpg,640,480,robot,401,61,542,401
0089.jpg,640,480,robot,345,96,545,470
3177.jpg,640,480,robot,132,73,283,434
0030.jpg,640,480,robot,345,94,546,470
1565608669077460901.jpg,640,480,robot,0,0,89,353
1565609205980602924.jpg,640,480,robot,333,106,416,391
1565608616344425605.jpg,640,480,robot,153,33,289,365
9451.jpg,640,480,robot,393,7,566,313
8509.jpg,640,480,robot,222,0,457,350
1585.jpg,640,480,robot,274,89,385,342
1565609211376211651.jpg,640,480,robot,207,149,290,450
1565609141407828027.jpg,640,480,robot,462,191,564,385
frame0495.png,640,360,robot,333,86,360,144
1565608485075823111.jpg,640,480,robot,67,11,251,415
1565609200807962008.jpg,640,480,robot,291,81,386,304
1565609119380042168.jpg,640,480,robot,304,0,400,375
6550.jpg,640,480,robot,519,84,639,452
0535.jpg,640,480,robot,400,75,570,477
0060.jpg,640,480,robot,111,70,241,346
2917.jpg,640,480,robot,176,34,304,427
1565608467407891232.jpg,640,480,robot,91,23,261,404
0568.jpg,640,480,robot,141,37,439,445
1565609196575981935.jpg,640,480,robot,137,129,223,362
frame0703.png,640,360,robot,257,85,287,144
test_nagoya_game_d_00408.png,800,600,robot,93,0,117,35
1565609281000104677.jpg,640,480,robot,198,83,309,348
test_nagoya_game_a_00455.png,800,600,robot,326,0,381,93
1565609173439721129.jpg,640,480,robot,527,101,615,296
1438.jpg,640,480,robot,447,110,528,315
1565608542044320756.jpg,640,480,robot,76,35,230,371
0307.jpg,640,480,robot,313,104,525,424
test_nagoya_game_a_00166.png,800,600,robot,330,146,377,289
5360.jpg,640,480,robot,353,46,515,390
1565609301200449798.jpg,640,480,robot,104,89,203,387
1565609115755868617.jpg,640,480,robot,310,0,392,364
1565608492407831360.jpg,640,480,robot,410,59,545,401
3333.jpg,640,480,robot,276,62,382,369
frame0793.png,640,360,robot,31,47,60,94
5368.jpg,640,480,robot,340,69,510,407
frame0578.png,640,360,robot,1,33,33,97
7476.jpg,640,480,robot,282,16,472,394
2803.jpg,640,480,robot,125,51,307,449
3421.jpg,640,480,robot,10,17,198,460
test_nagoya_game_a_00317.png,800,600,robot,296,242,351,369
frame0050.png,640,360,robot,410,15,454,91
test_nagoya_game_d_00278.png,800,600,robot,149,190,176,243
sequences_euro_ball_robot_1_b_00297.png,800,600,robot,23,234,92,369
1565608344843277313.jpg,640,480,robot,239,40,372,430
test_nagoya_game_a_00269.png,800,600,robot,419,52,445,109
1565608542775705937.jpg,640,480,robot,45,34,206,378
7535.jpg,640,480,robot,113,63,413,423
frame0650.png,640,360,robot,77,79,108,126
1565608491375923956.jpg,640,480,robot,418,64,564,414
1565609147540128119.jpg,640,480,robot,210,56,304,257
test_nagoya_game_d_00317.png,800,600,robot,340,226,366,273
1565609263995793339.jpg,640,480,robot,476,105,566,307
frame0461.png,640,360,robot,78,59,109,118
1221.jpg,640,480,robot,152,23,221,191
test_nagoya_game_a_00594.png,800,600,robot,435,166,469,219
5187.jpg,640,480,robot,384,67,616,430
0310.jpg,640,480,robot,319,59,519,414
7624.jpg,640,480,robot,451,41,640,442
8816.jpg,640,480,robot,395,7,531,340
test_nagoya_game_a_00451.png,800,600,robot,626,0,681,128
test_nagoya_game_a_00190.png,800,600,robot,162,102,225,245
frame0681.png,640,360,robot,72,78,102,122
1565609231455842172.jpg,640,480,robot,171,22,550,452
1565609196676151294.jpg,640,480,robot,108,139,221,363
1565609142508854928.jpg,640,480,robot,276,187,358,395
7426.jpg,640,480,robot,339,13,538,385
1565608469707945207.jpg,640,480,robot,7,21,177,408
7859.jpg,640,480,robot,522,17,636,333
1565608539275829186.jpg,640,480,robot,185,31,321,377
8733.jpg,640,480,robot,379,0,516,366
test_nagoya_game_c_00170.png,800,600,robot,1,0,27,69
frame0757.png,640,360,robot,404,74,447,177
1565608676945292930.jpg,640,480,robot,73,0,183,375
1565609166910939472.jpg,640,480,robot,502,98,592,299
test_nagoya_game_a_00531.png,800,600,robot,467,20,493,75
1565609192040036311.jpg,640,480,robot,430,97,535,340
test_nagoya_game_d_00311.png,800,600,robot,235,299,277,391
3805.jpg,640,480,robot,139,77,346,469
8175.jpg,640,480,robot,379,8,519,353
frame0589.png,640,360,robot,348,103,381,155
test_nagoya_game_b_00210.png,800,600,robot,153,108,215,234
5758.jpg,640,480,robot,241,84,432,472
1565609113632056261.jpg,640,480,robot,306,0,401,374
sequences_euro_ball_robot_1_b_00226.png,800,600,robot,512,98,588,231
6294.jpg,640,480,robot,444,78,557,375
5983.jpg,640,480,robot,333,91,502,480
1582.jpg,640,480,robot,320,130,524,473
1565609263747888367.jpg,640,480,robot,490,76,586,286
9503.jpg,640,480,robot,391,9,567,310
1565609294416105157.jpg,640,480,robot,380,57,481,348
1565608773510849175.jpg,640,480,robot,272,0,396,369
0707.jpg,640,480,robot,216,38,466,443
1565609217807941301.jpg,640,480,robot,400,128,640,480
1565608752612095842.jpg,640,480,robot,257,6,391,385
1565609152307948543.jpg,640,480,robot,384,10,479,223
test_nagoya_game_b_00187.png,800,600,robot,153,172,215,300
sequences_euro_ball_robot_1_b_00279.png,800,600,robot,390,236,474,371
0569.jpg,640,480,robot,168,45,432,442
1565609138339491714.jpg,640,480,robot,324,163,410,377
test_nagoya_game_d_00253.png,800,600,robot,584,30,610,81
0449.jpg,640,480,robot,364,83,532,462
0485.jpg,640,480,robot,276,65,473,477
1565608493007902276.jpg,640,480,robot,422,66,557,400
6307.jpg,640,480,robot,441,81,557,375
test_nagoya_game_d_00277.png,800,600,robot,510,146,532,191
1565608660210345965.jpg,640,480,robot,197,13,304,415
1565608767444172354.jpg,640,480,robot,3,0,73,396
1565608766944087114.jpg,640,480,robot,1,0,45,404
1565608471443921837.jpg,640,480,robot,7,33,154,383
1565609301500266248.jpg,640,480,robot,10,73,108,392
2660.jpg,640,480,robot,324,149,427,454
1565609256039289006.jpg,640,480,robot,199,50,354,422
1853.jpg,640,480,robot,377,31,525,385
1565608676877676411.jpg,640,480,robot,74,0,187,381
1565608677577480676.jpg,640,480,robot,78,6,210,370
frame0645.png,640,360,robot,78,79,108,126
1565608387543357435.jpg,640,480,robot,568,0,636,424
4726.jpg,640,480,robot,214,85,366,476
1565608782344125927.jpg,640,480,robot,554,33,640,383
frame0122.png,640,360,robot,169,117,198,172
test_nagoya_game_a_00290.png,800,600,robot,389,146,417,199
1565608604743982237.jpg,640,480,robot,1,0,82,397
1565608782111029323.jpg,640,480,robot,538,0,633,426
1565608752677217577.jpg,640,480,robot,256,5,385,388
0699.jpg,640,480,robot,172,21,431,387
test_nagoya_game_b_00156.png,800,600,robot,26,228,100,390
7555.jpg,640,480,robot,53,60,378,480
1565609269383926206.jpg,640,480,robot,376,24,440,227
test_nagoya_game_b_00033.png,800,600,robot,340,64,404,216
2121.jpg,640,480,robot,269,29,425,379
1429.jpg,640,480,robot,163,55,269,307
0828.jpg,640,480,robot,344,0,520,350
frame0685.png,640,360,robot,500,108,550,197
1565609303201951078.jpg,640,480,robot,13,81,109,425
1280.jpg,640,480,robot,183,67,251,214
test_nagoya_game_d_00233.png,800,600,robot,700,0,728,49
1565609140075911590.jpg,640,480,robot,451,188,547,394
1565609158939928255.jpg,640,480,robot,243,81,337,265
1565608562040049627.jpg,640,480,robot,369,12,478,424
test_nagoya_game_b_00349.png,800,600,robot,672,164,712,228
1565609259119745516.jpg,640,480,robot,169,56,239,286
frame0540.png,640,360,robot,259,89,297,170
1565609108048131235.jpg,640,480,robot,310,0,398,352
9328.jpg,640,480,robot,359,17,558,311
1565609139475788716.jpg,640,480,robot,379,203,468,403
test_nagoya_game_b_00314.png,800,600,robot,636,54,676,118
5264.jpg,640,480,robot,221,65,374,417
0553.jpg,640,480,robot,22,30,353,456
1565609129171773717.jpg,640,480,robot,149,9,239,225
test_nagoya_game_d_00349.png,800,600,robot,73,167,115,263
1565609290815547712.jpg,640,480,robot,231,90,315,383
4322.jpg,640,480,robot,350,87,573,471
1565608555439934185.jpg,640,480,robot,8,0,102,426
1565608491208202955.jpg,640,480,robot,413,56,561,420
8898.jpg,640,480,robot,450,4,602,352
1565609231911616713.jpg,640,480,robot,173,4,566,410
8491.jpg,640,480,robot,252,29,416,382
frame0117.png,640,360,robot,255,123,281,162
sequences_euro_ball_robot_1_a_00042.png,800,600,robot,401,132,449,197
1531.jpg,640,480,robot,123,139,357,465
1565608538039898709.jpg,640,480,robot,222,33,354,370
1565609145540311688.jpg,640,480,robot,28,252,133,459
1565608761310580405.jpg,640,480,robot,3,0,111,394
2955.jpg,640,480,robot,231,29,367,402
test_nagoya_game_a_00043.png,800,600,robot,262,0,335,115
frame0498.png,640,360,robot,0,34,47,167
9090.jpg,640,480,robot,283,48,518,449
test_nagoya_game_b_00289.png,800,600,robot,220,0,278,112
test_nagoya_game_b_00190.png,800,600,robot,338,176,374,234
0222.jpg,640,480,robot,310,127,499,473
test_nagoya_game_a_00590.png,800,600,robot,0,124,59,253
9322.jpg,640,480,robot,377,15,562,343
7137.jpg,640,480,robot,378,54,501,372
7032.jpg,640,480,robot,110,63,278,440
frame0194.png,640,360,robot,265,101,290,143
1565608380776032051.jpg,640,480,robot,370,54,513,409
1734.jpg,640,480,robot,449,43,560,308
1392.jpg,640,480,robot,170,123,261,351
6786.jpg,640,480,robot,361,77,516,431
2705.jpg,640,480,robot,296,33,420,348
1565609207843655062.jpg,640,480,robot,268,144,378,378
5350.jpg,640,480,robot,334,68,502,403
1134.jpg,640,480,robot,2,86,287,463
1565608492675961866.jpg,640,480,robot,413,63,548,400
frame0520.png,640,360,robot,333,80,356,138
1565608556039807841.jpg,640,480,robot,14,44,186,376
1565609283032084760.jpg,640,480,robot,207,45,298,341
test_nagoya_game_a_00118.png,800,600,robot,538,164,603,304
1565609221240010135.jpg,640,480,robot,300,68,499,480
test_nagoya_game_d_00130.png,800,600,robot,127,234,152,291
5919.jpg,640,480,robot,174,95,360,461
0034.jpg,640,480,robot,110,71,242,345
5662.jpg,640,480,robot,274,89,485,471
0397.jpg,640,480,robot,165,100,344,455
2708.jpg,640,480,robot,283,30,402,356
test_nagoya_game_b_00337.png,800,600,robot,357,96,413,220
1565608614811070647.jpg,640,480,robot,102,44,236,372
7140.jpg,640,480,robot,384,48,505,379
test_nagoya_game_a_00600.png,800,600,robot,429,170,463,223
1565608467143924895.jpg,640,480,robot,97,23,267,404
7581.jpg,640,480,robot,237,57,521,441
test_nagoya_game_d_00041.png,800,600,robot,128,28,155,81
4789.jpg,640,480,robot,349,93,509,451
1681.jpg,640,480,robot,352,37,451,306
4323.jpg,640,480,robot,339,82,561,471
1565609205207943402.jpg,640,480,robot,377,90,487,349
sequences_euro_ball_robot_1_a_00016.png,800,600,robot,248,282,352,346
test_nagoya_game_c_00130.png,800,600,robot,179,0,271,71
1565609126503865877.jpg,640,480,robot,153,10,237,224
4987.jpg,640,480,robot,412,50,621,443
1565609165178563171.jpg,640,480,robot,332,86,424,265
1565608354475768459.jpg,640,480,robot,108,39,254,416
5056.jpg,640,480,robot,412,91,637,464
test_nagoya_game_b_00147.png,800,600,robot,72,232,146,390
test_nagoya_game_d_00256.png,800,600,robot,203,78,228,131
3668.jpg,640,480,robot,312,28,464,408
2933.jpg,640,480,robot,234,20,366,402
4699.jpg,640,480,robot,170,112,335,456
8151.jpg,640,480,robot,286,0,426,362
0251.jpg,640,480,robot,259,90,447,457
sequences_euro_ball_robot_1_a_00083.png,800,600,robot,682,224,739,341
1565609145707402621.jpg,640,480,robot,36,237,131,450
1565608667720452487.jpg,640,480,robot,11,6,126,371
frame0773.png,640,360,robot,30,49,60,96
1907.jpg,640,480,robot,331,89,534,470
